ticker,per,date,time,close,vol
АЛРОСА ао,D,2017-02-16,000000,101.4,8589700
АЛРОСА ао,D,2017-02-17,000000,99,9615900
АЛРОСА ао,D,2017-02-18,000000,99,0
АЛРОСА ао,D,2017-02-19,000000,99,0
АЛРОСА ао,D,2017-02-20,000000,99.7,11755900
АЛРОСА ао,D,2017-02-21,000000,97.5,13800300
АЛРОСА ао,D,2017-02-22,000000,96.21,19244200
АЛРОСА ао,D,2017-02-23,000000,96.21,0
АЛРОСА ао,D,2017-02-24,000000,94.75,15593400
АЛРОСА ао,D,2017-02-25,000000,94.75,0
АЛРОСА ао,D,2017-02-26,000000,94.75,0
АЛРОСА ао,D,2017-02-27,000000,93.45,11402400
АЛРОСА ао,D,2017-02-28,000000,92.06,16139900
АЛРОСА ао,D,2017-03-01,000000,94.47,11945600
АЛРОСА ао,D,2017-03-02,000000,94,13627700
АЛРОСА ао,D,2017-03-03,000000,95.85,9104000
АЛРОСА ао,D,2017-03-04,000000,95.85,0
АЛРОСА ао,D,2017-03-05,000000,95.85,0
АЛРОСА ао,D,2017-03-06,000000,94.39,10865600
АЛРОСА ао,D,2017-03-07,000000,91.9,16887300
АЛРОСА ао,D,2017-03-08,000000,91.9,0
АЛРОСА ао,D,2017-03-09,000000,88.99,21853500
АЛРОСА ао,D,2017-03-10,000000,86,18741900
АЛРОСА ао,D,2017-03-11,000000,86,0
АЛРОСА ао,D,2017-03-12,000000,86,0
АЛРОСА ао,D,2017-03-13,000000,87.99,12171100
АЛРОСА ао,D,2017-03-14,000000,87.85,9233600
АЛРОСА ао,D,2017-03-15,000000,87.01,7554300
АЛРОСА ао,D,2017-03-16,000000,91.5,29545100
АЛРОСА ао,D,2017-03-17,000000,94.5,24699000
АЛРОСА ао,D,2017-03-18,000000,94.5,0
АЛРОСА ао,D,2017-03-19,000000,94.5,0
АЛРОСА ао,D,2017-03-20,000000,93.82,11530000
АЛРОСА ао,D,2017-03-21,000000,94.5,8742700
АЛРОСА ао,D,2017-03-22,000000,92.85,24937900
АЛРОСА ао,D,2017-03-23,000000,96.21,23725100
АЛРОСА ао,D,2017-03-24,000000,96,14662800
АЛРОСА ао,D,2017-03-25,000000,96,0
АЛРОСА ао,D,2017-03-26,000000,96,0
АЛРОСА ао,D,2017-03-27,000000,94.69,11519900
АЛРОСА ао,D,2017-03-28,000000,94.48,13484300
АЛРОСА ао,D,2017-03-29,000000,92,15332000
АЛРОСА ао,D,2017-03-30,000000,93.55,8346600
АЛРОСА ао,D,2017-03-31,000000,91.01,12160700
АЛРОСА ао,D,2017-04-01,000000,91.01,0
АЛРОСА ао,D,2017-04-02,000000,91.01,0
АЛРОСА ао,D,2017-04-03,000000,91.9,8910300
АЛРОСА ао,D,2017-04-04,000000,92,8910500
АЛРОСА ао,D,2017-04-05,000000,92.14,11792700
АЛРОСА ао,D,2017-04-06,000000,91.55,11799100
АЛРОСА ао,D,2017-04-07,000000,88.57,24069100
АЛРОСА ао,D,2017-04-08,000000,88.57,0
АЛРОСА ао,D,2017-04-09,000000,88.57,0
АЛРОСА ао,D,2017-04-10,000000,85.87,36430100
АЛРОСА ао,D,2017-04-11,000000,90.09,28025200
АЛРОСА ао,D,2017-04-12,000000,89.7,10730900
АЛРОСА ао,D,2017-04-13,000000,88.85,15491500
АЛРОСА ао,D,2017-04-14,000000,87.7,4867500
АЛРОСА ао,D,2017-04-15,000000,87.7,0
АЛРОСА ао,D,2017-04-16,000000,87.7,0
АЛРОСА ао,D,2017-04-17,000000,89.8,9724600
АЛРОСА ао,D,2017-04-18,000000,88,13346800
АЛРОСА ао,D,2017-04-19,000000,88.32,12815900
АЛРОСА ао,D,2017-04-20,000000,89.25,14740800
АЛРОСА ао,D,2017-04-21,000000,93.2,25904200
АЛРОСА ао,D,2017-04-22,000000,93.2,0
АЛРОСА ао,D,2017-04-23,000000,93.2,0
АЛРОСА ао,D,2017-04-24,000000,93.09,21215100
АЛРОСА ао,D,2017-04-25,000000,95.21,28573000
АЛРОСА ао,D,2017-04-26,000000,95.64,10125100
АЛРОСА ао,D,2017-04-27,000000,96.75,22011400
АЛРОСА ао,D,2017-04-28,000000,98.11,19319400
АЛРОСА ао,D,2017-04-29,000000,98.11,0
АЛРОСА ао,D,2017-04-30,000000,98.11,0
АЛРОСА ао,D,2017-05-01,000000,98.11,0
АЛРОСА ао,D,2017-05-02,000000,98.13,26608800
АЛРОСА ао,D,2017-05-03,000000,95.47,10523700
АЛРОСА ао,D,2017-05-04,000000,94.7,11906000
АЛРОСА ао,D,2017-05-05,000000,93.41,17585700
АЛРОСА ао,D,2017-05-06,000000,93.41,0
АЛРОСА ао,D,2017-05-07,000000,93.41,0
АЛРОСА ао,D,2017-05-08,000000,93.41,0
АЛРОСА ао,D,2017-05-09,000000,93.41,0
АЛРОСА ао,D,2017-05-10,000000,94.46,13609900
АЛРОСА ао,D,2017-05-11,000000,94.47,11592000
АЛРОСА ао,D,2017-05-12,000000,93.09,14401500
АЛРОСА ао,D,2017-05-13,000000,93.09,0
АЛРОСА ао,D,2017-05-14,000000,93.09,0
АЛРОСА ао,D,2017-05-15,000000,92,13560400
АЛРОСА ао,D,2017-05-16,000000,89.5,18244800
АЛРОСА ао,D,2017-05-17,000000,90.49,16082500
АЛРОСА ао,D,2017-05-18,000000,89.9,10567000
АЛРОСА ао,D,2017-05-19,000000,90.06,9744500
АЛРОСА ао,D,2017-05-20,000000,90.06,0
АЛРОСА ао,D,2017-05-21,000000,90.06,0
АЛРОСА ао,D,2017-05-22,000000,89.19,12983600
АЛРОСА ао,D,2017-05-23,000000,91.21,13287900
АЛРОСА ао,D,2017-05-24,000000,92.12,16536600
АЛРОСА ао,D,2017-05-25,000000,89.69,15001800
АЛРОСА ао,D,2017-05-26,000000,89.77,12419100
АЛРОСА ао,D,2017-05-27,000000,89.77,0
АЛРОСА ао,D,2017-05-28,000000,89.77,0
АЛРОСА ао,D,2017-05-29,000000,90.3,9673000
АЛРОСА ао,D,2017-05-30,000000,89.29,25263700
АЛРОСА ао,D,2017-05-31,000000,88.35,21992600
АЛРОСА ао,D,2017-06-01,000000,87.81,12447400
АЛРОСА ао,D,2017-06-02,000000,88.32,9968400
АЛРОСА ао,D,2017-06-03,000000,88.32,0
АЛРОСА ао,D,2017-06-04,000000,88.32,0
АЛРОСА ао,D,2017-06-05,000000,87.85,4884400
АЛРОСА ао,D,2017-06-06,000000,87.64,4536000
АЛРОСА ао,D,2017-06-07,000000,86.36,9085300
АЛРОСА ао,D,2017-06-08,000000,86.24,19685000
АЛРОСА ао,D,2017-06-09,000000,85.81,13685400
АЛРОСА ао,D,2017-06-10,000000,85.81,0
АЛРОСА ао,D,2017-06-11,000000,85.81,0
АЛРОСА ао,D,2017-06-12,000000,85.81,0
АЛРОСА ао,D,2017-06-13,000000,83.9,20616500
АЛРОСА ао,D,2017-06-14,000000,81,30594000
АЛРОСА ао,D,2017-06-15,000000,80.9,62176500
АЛРОСА ао,D,2017-06-16,000000,83.12,18908100
АЛРОСА ао,D,2017-06-17,000000,83.12,0
АЛРОСА ао,D,2017-06-18,000000,83.12,0
АЛРОСА ао,D,2017-06-19,000000,82.97,10842200
АЛРОСА ао,D,2017-06-20,000000,83.1,14718000
АЛРОСА ао,D,2017-06-21,000000,81.64,20868400
АЛРОСА ао,D,2017-06-22,000000,83.1,16372700
АЛРОСА ао,D,2017-06-23,000000,84.36,14281400
АЛРОСА ао,D,2017-06-24,000000,84.36,0
АЛРОСА ао,D,2017-06-25,000000,84.36,0
АЛРОСА ао,D,2017-06-26,000000,84.68,10408400
АЛРОСА ао,D,2017-06-27,000000,85.77,9282700
АЛРОСА ао,D,2017-06-28,000000,87.7,14624000
АЛРОСА ао,D,2017-06-29,000000,87.55,8909400
АЛРОСА ао,D,2017-06-30,000000,86.55,10356800
АЛРОСА ао,D,2017-07-01,000000,86.55,0
АЛРОСА ао,D,2017-07-02,000000,86.55,0
АЛРОСА ао,D,2017-07-03,000000,88.66,8644400
АЛРОСА ао,D,2017-07-04,000000,89.33,12478500
АЛРОСА ао,D,2017-07-05,000000,90.11,11919200
АЛРОСА ао,D,2017-07-06,000000,90.6,14843700
АЛРОСА ао,D,2017-07-07,000000,93.4,24782700
АЛРОСА ао,D,2017-07-08,000000,93.4,0
АЛРОСА ао,D,2017-07-09,000000,93.4,0
АЛРОСА ао,D,2017-07-10,000000,93.6,24953000
АЛРОСА ао,D,2017-07-11,000000,93.96,17801100
АЛРОСА ао,D,2017-07-12,000000,94.1,20710800
АЛРОСА ао,D,2017-07-13,000000,95.84,31504100
АЛРОСА ао,D,2017-07-14,000000,96.1,15860200
АЛРОСА ао,D,2017-07-15,000000,96.1,0
АЛРОСА ао,D,2017-07-16,000000,96.1,0
АЛРОСА ао,D,2017-07-17,000000,96.8,18994400
АЛРОСА ао,D,2017-07-18,000000,96,28101500
АЛРОСА ао,D,2017-07-19,000000,89.34,19524900
АЛРОСА ао,D,2017-07-20,000000,87.6,14618300
АЛРОСА ао,D,2017-07-21,000000,85.86,22429700
АЛРОСА ао,D,2017-07-22,000000,85.86,0
АЛРОСА ао,D,2017-07-23,000000,85.86,0
АЛРОСА ао,D,2017-07-24,000000,85.3,16228800
АЛРОСА ао,D,2017-07-25,000000,84.3,11257100
АЛРОСА ао,D,2017-07-26,000000,85.78,13745900
АЛРОСА ао,D,2017-07-27,000000,85.9,17452100
АЛРОСА ао,D,2017-07-28,000000,82.99,16745900
АЛРОСА ао,D,2017-07-29,000000,82.99,0
АЛРОСА ао,D,2017-07-30,000000,82.99,0
АЛРОСА ао,D,2017-07-31,000000,83.65,22629400
АЛРОСА ао,D,2017-08-01,000000,84.98,22427200
АЛРОСА ао,D,2017-08-02,000000,85,13446000
АЛРОСА ао,D,2017-08-03,000000,84.01,12015100
АЛРОСА ао,D,2017-08-04,000000,83.25,26614300
АЛРОСА ао,D,2017-08-05,000000,83.25,0
АЛРОСА ао,D,2017-08-06,000000,83.25,0
АЛРОСА ао,D,2017-08-07,000000,82.05,33159200
АЛРОСА ао,D,2017-08-08,000000,82.39,14562600
АЛРОСА ао,D,2017-08-09,000000,83.32,20291300
АЛРОСА ао,D,2017-08-10,000000,81.86,18917400
АЛРОСА ао,D,2017-08-11,000000,80.2,17681500
АЛРОСА ао,D,2017-08-12,000000,80.2,0
АЛРОСА ао,D,2017-08-13,000000,80.2,0
АЛРОСА ао,D,2017-08-14,000000,80.57,13992800
АЛРОСА ао,D,2017-08-15,000000,80.35,10188100
АЛРОСА ао,D,2017-08-16,000000,79.51,9266500
АЛРОСА ао,D,2017-08-17,000000,80.2,7748900
АЛРОСА ао,D,2017-08-18,000000,79.82,5078100
АЛРОСА ао,D,2017-08-19,000000,79.82,0
АЛРОСА ао,D,2017-08-20,000000,79.82,0
АЛРОСА ао,D,2017-08-21,000000,78.3,14325600
АЛРОСА ао,D,2017-08-22,000000,76.75,17689200
АЛРОСА ао,D,2017-08-23,000000,78,22730900
АЛРОСА ао,D,2017-08-24,000000,77.3,9672700
АЛРОСА ао,D,2017-08-25,000000,78.8,12493900
АЛРОСА ао,D,2017-08-26,000000,78.8,0
АЛРОСА ао,D,2017-08-27,000000,78.8,0
АЛРОСА ао,D,2017-08-28,000000,81.15,23076800
АЛРОСА ао,D,2017-08-29,000000,81.57,8675400
АЛРОСА ао,D,2017-08-30,000000,83.03,18080200
АЛРОСА ао,D,2017-08-31,000000,81.2,20251100
АЛРОСА ао,D,2017-09-01,000000,78.95,18439800
АЛРОСА ао,D,2017-09-02,000000,78.95,0
АЛРОСА ао,D,2017-09-03,000000,78.95,0
АЛРОСА ао,D,2017-09-04,000000,77,13948200
АЛРОСА ао,D,2017-09-05,000000,78.2,18289100
АЛРОСА ао,D,2017-09-06,000000,78.65,13571200
АЛРОСА ао,D,2017-09-07,000000,78.5,12903600
АЛРОСА ао,D,2017-09-08,000000,78.8,11584700
АЛРОСА ао,D,2017-09-09,000000,78.8,0
АЛРОСА ао,D,2017-09-10,000000,78.8,0
АЛРОСА ао,D,2017-09-11,000000,80.03,12535800
АЛРОСА ао,D,2017-09-12,000000,79.85,11620900
АЛРОСА ао,D,2017-09-13,000000,81.4,16086000
АЛРОСА ао,D,2017-09-14,000000,80.89,10848900
АЛРОСА ао,D,2017-09-15,000000,81.15,14785600
АЛРОСА ао,D,2017-09-16,000000,81.15,0
АЛРОСА ао,D,2017-09-17,000000,81.15,0
АЛРОСА ао,D,2017-09-18,000000,81.1,16997300
АЛРОСА ао,D,2017-09-19,000000,80.43,11540400
АЛРОСА ао,D,2017-09-20,000000,80.3,10454700
АЛРОСА ао,D,2017-09-21,000000,79.5,9887900
АЛРОСА ао,D,2017-09-22,000000,80.9,12926900
АЛРОСА ао,D,2017-09-23,000000,80.9,0
АЛРОСА ао,D,2017-09-24,000000,80.9,0
АЛРОСА ао,D,2017-09-25,000000,82.2,22913800
АЛРОСА ао,D,2017-09-26,000000,83.6,21980500
